,adult,budget,genres,original_language,popularity,production_companies,production_countries,release_date,revenue,runtime,title,vote_average,vote_count
5857,False,0,Drama,en,0.6,Universal Pictures,United States of America,1939-03-10,0,89,The Spirit of Culver,0.0,0
5858,True,0,,de,0.6,"EVS Filmwerk, Alex D",Germany,2003-01-01,0,,In bester Gesellschaft,0.0,0
5859,False,0,Drama,en,0.6,Goldwyn Pictures Corporation,United States of America,1918-12-22,0,50,The Racing Strain,0.0,0
5860,True,0,,de,0.6,"EVS Filmwerk, Alex D",Germany,2003-01-01,0,,Kontraste,0.0,0
5861,False,0,Music,it,0.88,Decca,,1998-12-31,0,114,La Rondine,0.0,0
5862,True,0,,de,0.6,"EVS Filmwerk, Alex D",Germany,2003-01-01,0,,Lustobjekte,0.0,0
5863,False,0,"TV Movie, Fantasy, Comedy",de,0.6,Regina Ziegler Filmproduktion,Germany,2010-05-04,0,,Zurück zum Glück,4.3,2
5864,True,0,,de,0.6,"EVS Filmwerk, Alex D",Germany,2003-01-01,0,,Szenenwechsel,0.0,0
5865,False,0,Drama,de,1.4,DEFA,Germany,1989-10-18,0,99,Ein brauchbarer Mann,0.0,0
5866,True,0,Romance,en,0.6,Wicked Pictures,United States of America,2013-10-02,0,142,Harvest Moon,6.5,1
5867,True,0,,en,0.6,Jules Jordan Video,,2013-11-11,0,,Latinas On Fire,0.0,0
5868,True,0,,en,0.6,Wicked Pictures,United States of America,2013-10-30,0,146,Massage Therapy,0.0,0
5869,True,0,,en,0.6,Erotica X,,2013-11-19,0,112,Sensual Moments,10.0,1
5870,True,0,,en,0.904,Erotica X,United States of America,2014-04-23,0,123,Sensual Moments 2,7.7,9
5871,False,0,"Mystery, Comedy, Fantasy, Science Fiction",en,1.624,Smart St. Films,Australia,1987-09-11,0,88,Pandemonium,4.5,4
5872,False,0,Western,it,0.914,,,1972-05-06,0,,Gunmen and the Holy Ghost,0.0,0
5873,True,0,Comedy,en,0.6,Wicked Pictures,United States of America,2013-06-12,0,148,Sperm Bank,7.0,1
5874,True,0,,en,0.6,New Sensations,,2010-07-26,0,110,The Engagement Party,0.0,0
5875,True,0,Romance,en,0.923,New Sensations,United States of America,2014-04-07,0,102,The Laws of Love,0.0,0
5876,False,0,"Drama, Science Fiction",en,0.915,,,2014-09-11,0,16,Still,10.0,1
5877,True,0,,en,0.6,Sweet Sinner,Canada,2012-09-26,0,176,The Swinger,0.0,0
5878,True,0,"Drama, Romance",en,0.972,New Sensations,United States of America,2013-08-19,0,112,The Temptation of Eve,9.0,3
5879,False,0,Drama,pl,0.92,"ZRF ""Kadr""",Poland,1961-12-05,0,93,All Souls' Day,6.0,1
5880,True,0,,en,0.6,Digital Playground,United States of America,2014-07-08,0,217,Gym Angels,0.0,0
5881,True,0,,en,0.6,Digital Playground,United States of America,2014-10-14,0,219,Sisters of Anarchy,8.5,2
5882,False,0,"Romance, Comedy, Drama",en,0.823,Korea Film Export and Import,North Korea,1995-01-01,0,92,Oh Youth!,5.0,1
5883,True,0,,en,0.6,Digital Playground,United States of America,2014-06-10,0,235,Swans of LA,0.0,0
5884,False,0,Comedy,en,0.84,Goldwyn Pictures Corporation,United States of America,1919-03-02,0,50,Sis Hopkins,0.0,0
5885,False,0,Documentary,sk,0.6,,,2014-09-11,0,,38,6.5,2
5886,False,0,Drama,en,0.6,"Goldwyn Pictures Corporation, Diva Pictures",United States of America,1919-04-27,0,60,The Stronger Vow,0.0,0
5887,False,35000000,Drama,en,13.392,"Sons of Manual, Lyla Films, Pipeline Entertainment",Canada,2019-03-13,0,123,The Death & Life of John F. Donovan,7.7,227
5888,True,0,Action,fr,0.99,Marc Dorcel,France,2008-04-01,0,152,"Casino, No limit",8.0,1
5889,False,0,,en,0.6,,,2012-01-01,0,23,Happy Birthday to a Beautiful Woman: A Portrait of My Mother,0.0,0
5890,False,0,Comedy,en,0.6,Hal Roach Studios,United States of America,1935-03-09,0,19,Poker at Eight,0.0,0
5891,False,0,Comedy,en,0.6,Hal Roach Studios,United States of America,1933-02-04,0,19,Fallen Arches,0.0,0
5892,False,0,Comedy,en,0.6,Hal Roach Studios,United States of America,1932-03-12,0,21,The Nickel Nurser,0.0,0
5893,False,0,"Adventure, Family",en,1.436,,Russia,1975-01-02,0,,Rikki-Tikki-Tavi,9.0,1
5894,False,0,,en,0.872,,,2006-09-29,0,95,2 süper film birden,5.0,1
5895,False,0,"Drama, Romance, Thriller",en,0.659,"Vanguard Cinema, Pyramid Films",Canada,1997-10-05,0,94,Horsey,0.0,0
5896,False,0,,en,1.094,,,1992-09-23,0,96,Hostages,0.0,0
5897,False,0,,en,0.6,,,2010-01-01,0,,House Full,0.0,0
5898,False,0,Comedy,fr,0.645,"Planfilm, Les Films Concordia, Oceanic Filmproduktion GmbH",France,1975-11-05,0,95,"The 11,000 Sexes",0.0,0
5899,False,0,"Horror, Comedy",en,1.052,,,1993-01-01,0,82,Housewife from Hell,0.5,1
5900,False,0,"Documentary, Action, Adventure",en,0.6,White Mountain Films,,1989-09-09,0,90,In The Blood,0.0,0
5901,False,0,Comedy,en,0.654,"Harlech Television (HTV), Republic Pictures (II)","United States of America, United Kingdom",1988-01-01,0,94,Indiscreet,0.0,0
5902,False,0,Horror,en,0.6,,Switzerland,1998-05-14,0,10,Brutalos,0.0,0
5903,False,0,"Drama, Comedy, Romance",de,0.6,Elisabeth Müller Filmproduktion,Germany,1995-06-07,0,90,Is Mausi Coming Out?,0.0,0
5904,False,0,,fr,0.664,,,1976-10-26,0,191,Sartre by Himself,0.0,0
5905,False,0,"Family, Drama",fr,0.879,,Canada,2014-09-12,0,19,The Barnhouse,2.5,1
5906,False,0,Documentary,en,0.6,,Israel,2014-09-08,0,25,The Policeman's House,0.0,0
5907,False,0,Drama,en,0.963,,"Australia, France",2014-09-05,0,20,A Single Body,0.0,0
5908,False,0,"Documentary, History",en,2.866,44th Floor Productions,United States of America,2014-10-03,0,96,The Rise and Rise of Bitcoin,7.1,32
5909,False,0,"Drama, Crime",en,0.6,,,2014-03-01,0,5,Not It,0.0,0
5910,False,0,Comedy,it,2.97,Kristal Film,Italy,1977-09-13,0,77,Ladies' Doctor,3.7,3
5911,False,0,"Thriller, Drama, Mystery",en,0.952,,,1998-01-01,0,90,Confessions of a Call Girl,0.0,0
5912,False,0,Comedy,it,1.24,Azalea Pictures,Italy,1971-09-13,0,,Non commettere atti impuri,5.5,1
5913,False,0,Animation,en,0.704,"Possum Productions Inc., Stowmar Enterprises",United States of America,1980-08-01,0,86,I Go Pogo,1.0,1
5914,False,0,Comedy,en,0.6,,,2014-07-25,0,109,Oh My Pyo Ji,0.0,0
5915,False,0,,en,0.6,,,1921-09-13,0,,Snooky's Twin Troubles,0.0,0
5916,False,0,Horror,en,0.6,,,2013-01-12,0,12,The Leaf Blower Massacre,5.5,1
5917,True,0,,en,0.6,,,,0,1,sex in classroon in japanese,0.0,0
5918,False,0,"Comedy, Drama",en,1.123,,Canada,2014-07-05,0,102,All Yours,6.1,6
5919,False,0,,en,0.6,,,1910-01-02,0,9,Werther,0.0,0
5920,False,0,,en,0.6,,,1903-01-02,0,1,West Indian Girls in Native Dance,0.0,0
5921,False,0,Drama,fr,0.6,,,1942-09-10,0,,Les affaires sont les affaires,8.0,1
5922,False,0,"Adventure, Comedy, Drama",es,1.4,Mama Okllo Films,Peru,2014-08-14,1695006,93,Viejos amigos,7.0,2
5923,False,0,,en,0.6,,,1912-01-02,0,4,What Happened to Mary,0.0,0
5924,False,0,"Drama, Horror",th,2.477,GMM Tai Hub (GTH),Thailand,2014-08-07,0,115,The Swimmers,6.1,13
5925,False,0,,fa,1.09,,,1992-01-02,0,,What Else Is New?,0.0,0
5926,False,0,Western,en,0.6,,United States of America,1935-08-02,0,62,Danger Trails,0.0,0
5927,False,0,,en,0.6,,,1991-04-14,0,240,Tonight at 8.30,0.0,0
5928,False,0,"Action, Western",en,1.738,,United States of America,1939-02-25,0,56,Code of the Cactus,0.0,0
5929,False,0,Drama,en,0.627,,,1923-01-02,0,70,Where the Pavement Ends,0.0,0
5930,False,0,Comedy,es,2.953,"Instituto de la Cinematografía y de las Artes Audiovisuales, Sayaka Producciones Audiovisuales, Canal+ España, Departamento de Cultura del Gobierno Vasco, Euskal Irrati Telebisa (EITB)",Spain,2014-09-22,0,80,Negociador,6.6,14
5931,False,0,"Music, Drama",en,0.698,"The Vitaphone Corporation, Warner Bros. Pictures",United States of America,1940-03-03,0,22,Alice in Movieland,8.0,2
5932,False,0,"History, Drama",en,0.6,Warner Bros. Pictures,United States of America,1936-06-25,0,92,The White Angel,7.7,3
5933,False,0,"Romance, Drama",bs,0.841,Bosna Film,Bosnia and Herzegovina,1969-01-01,0,82,My Part of the World,0.0,0
5934,False,0,,en,0.6,,,1955-01-02,0,,White Handkerchief,0.0,0
5935,False,450,"Thriller, Horror, Mystery",de,2.02,,United States of America,2014-04-03,0,96,A Cry from Within,4.6,7
5936,False,0,Drama,fr,0.955,"TV5 Monde, Pampa Production, ARTE France Cinéma, France Télévisions",France,2014-01-25,0,93,La clinique du docteur Blanche,7.3,2
5937,False,0,"Crime, Action, Comedy",en,1.246,Raven West Films,Canada,2014-09-10,0,100,Bad City,4.0,2
5938,False,0,Documentary,hy,0.873,"Hayk Studio, Armenia Studios","Armenia, Soviet Union",1988-01-02,0,27,White Town,6.0,1
5939,False,0,Drama,ru,1.091,Uzbekfilm,Uzbekistan,1967-01-30,0,88,"White, White Storks",0.0,0
5940,False,0,"Drama, Crime",fr,0.817,,France,2015-10-07,0,80,Fever,4.8,5
5941,False,0,Comedy,fr,0.6,,,1942-05-28,0,,L'amant de Bornéo,0.0,0
5942,False,0,Drama,en,0.6,,Canada,2014-08-12,0,7,Cutaway,0.0,0
5943,False,0,,en,0.6,,,1959-01-02,0,,Who is Responsible?,0.0,0
5944,False,0,,en,0.6,,,1991-01-02,0,,Who Needs a Heart,0.0,0
5945,False,0,,en,0.6,,,1904-01-02,0,9,The Widow and the Only Man,0.0,0
5946,False,0,,en,0.841,,,1927-01-02,0,,Wildcat of Bombay,0.0,0
5947,False,0,,en,0.6,,Germany,1909-01-02,0,6,A Poacher's Revenge,0.0,0
5948,False,0,,ml,0.6,,,1979-09-14,0,126,Ezham Kadalinakkare,0.0,0
5949,False,0,Comedy,en,0.805,"The Vitaphone Corporation, Warner Bros. Pictures",United States of America,1931-05-05,0,9,The Grand Dame,0.0,0
5950,False,0,"War, Action, Adventure",en,0.6,,United Kingdom,1906-08-31,0,9,How a British Bulldog Saved the Union Jack,4.0,1
5951,False,0,"Drama, Romance",en,1.091,Eminent Authors Pictures Inc,United States of America,1920-02-29,0,60,Partners of the Night,0.0,0
5952,False,0,Comedy,en,0.841,Metro-Goldwyn-Mayer,United States of America,1937-03-13,0,8,The Romance of Digestion,0.0,0
5953,False,0,Crime,de,0.805,DEFA,Germany,1958-01-10,0,83,Tatort Berlin,0.0,0
5954,False,0,,fr,0.6,,,,0,,Best of on ne demande qu'à en rire,0.0,0
5955,False,0,"Romance, Drama, Comedy",ru,0.899,Mosfilm,Russia,1939-07-03,0,88,Tractor Drivers,4.5,4
5956,False,0,Adventure,de,0.6,DEFA,Germany,1959-02-27,0,90,Kapitäne bleiben an Bord,0.0,0
5957,False,0,"Comedy, TV Movie",ka,0.6,Georgian-Film,"Georgia, Soviet Union",1981-12-30,0,,A Mill in Suburb of the City,2.0,1
5958,False,0,"Drama, Comedy",de,0.6,DEFA,Germany,1959-12-04,0,94,Maibowle,0.0,0
5959,False,0,"Music, Comedy",en,0.665,Hal Roach Studios,United States of America,1930-02-01,0,21,The Real McCoy,0.0,0
5960,False,0,Family,de,0.6,Schmidt Spiele GmbH,Germany,2007-02-13,0,,Nasebohren ist schön,0.0,0
5961,False,0,"Comedy, Drama, Romance",de,0.946,DEFA,Germany,1962-11-30,0,76,Der Kinnhaken,7.0,2
5962,False,0,Drama,en,0.6,,,2002-01-21,0,,Face Value,0.0,0
5963,False,0,,en,0.698,,,1987-11-15,0,98,With Love to the Person Next to Me,0.0,0
5964,True,0,Drama,en,0.6,Digital Playground,United States of America,2014-10-28,0,239,Wingmen,10.0,2
5965,False,0,Documentary,en,0.84,,United States of America,1972-01-01,0,11,Seedbed,0.0,0
5966,False,0,,cn,0.6,Rose Motion Picture Company,Hong Kong,1965-10-03,0,93,The Black Rose,0.0,0
5967,False,0,,en,0.6,,,,0,,film 1,0.0,0
5968,False,0,,zh,0.6,,China,1987-01-02,0,86,With Sugar,0.0,0
5969,False,0,,en,0.6,,,1962-01-02,0,,A Withered Tree Meets Spring,0.0,0
5970,False,0,Family,en,0.6,Walt Disney Productions,,2003-07-01,0,,The Magical World of Winnie the Pooh: Friends Forever,5.5,1
5971,False,0,"Drama, Romance, Mystery",ja,0.824,"Toei Company, Ltd., Haruki Kadokawa Films",Japan,1983-07-16,0,111,Detective Story,6.0,1
5972,False,0,Drama,de,0.6,DEFA,Germany,1963-10-21,0,,Es geht nicht ohne Liebe,0.0,0
5973,False,0,"Romance, Drama",de,0.651,DEFA,Germany,1963-01-15,0,80,Chronicle of a Summer,6.0,2
5974,False,0,Drama,de,0.6,DEFA,Germany,1965-08-26,0,106,Lot's Wife,0.0,0
5975,False,800000,"Comedy, Drama",ko,0.902,,,2006-03-24,0,104,Family Matters,6.0,2
5976,False,0,Comedy,de,0.841,DEFA,Germany,1965-11-12,0,90,Ohne Paß in fremden Betten,0.0,0
5977,False,0,Drama,de,0.6,ZDF,Germany,1973-10-29,0,,Sieben Tage,0.0,0
5978,False,0,Drama,fr,0.842,"TF1 Films Production, Sam&Compagnie",France,2003-10-15,0,,Une femme si parfaite,0.0,0
5979,False,0,"Drama, Romance",de,0.6,DEFA,Germany,1974-07-04,0,91,Wie füttert man einen Esel,0.0,0
5980,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2004-09-27,0,,Schmutzige Spiele im Swinger Club,0.0,0
5981,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2005-10-14,0,,Sex am Arbeitsplatz,0.0,0
5982,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2005-04-19,0,,Sex im Freien,0.0,0
5983,False,0,Drama,en,1.452,Goldwyn Pictures Corporation,United States of America,1920-05-23,0,60,Jes' Call Me Jim,0.0,0
5984,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2004-01-01,0,,Sommer-Fick,0.0,0
5985,False,0,,fr,1.003,,,1991-05-01,0,,Venins,3.0,1
5986,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2005-04-15,0,,Spermageile Asylantinnen,0.0,0
5987,False,0,Western,it,1.4,,,1967-01-01,0,,Sette donne per una strage,0.0,0
5988,False,0,Comedy,de,1.378,Studio Hamburg Filmproduktion,Germany,2006-05-06,0,,Meine bezaubernde Nanny,0.0,0
5989,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2005-01-01,0,,Tatort Toilette 4,0.0,0
5990,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2006-02-14,0,,Treffpunkt Rastplatz,0.0,0
5991,False,0,Horror,no,0.6,,Norway,2006-06-06,0,,Varden,0.0,0
5992,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2004-04-21,0,,Verlockende Falle,0.0,0
5993,False,0,,en,1.4,,,1968-03-06,0,153,The Rise and Fall of the Third Reich,8.0,1
5994,False,0,Comedy,it,0.953,Teatri della Farnesina,"France, Italy",1950-02-18,0,80,I'm in the Revue,5.5,2
5995,False,0,"Comedy, Drama",en,0.6,Goldwyn Pictures Corporation,United States of America,1920-07-14,0,50,The Slim Princess,0.0,0
5996,True,0,,de,0.6,Multi-Media-Verlag (MMV),Germany,2004-09-03,0,,Total versaute Gören,0.0,0
5997,True,0,,de,0.6,Muschi Movie,Germany,2003-01-01,0,,Bordstein Schlampen,0.0,0
5998,False,0,Drama,en,1.4,MRG Entertainment,United States of America,2013-06-08,0,85,Obsession,0.0,0
5999,True,0,,de,0.6,Muschi Movie,Germany,2004-04-05,0,,Wünsch dir was! 3,0.0,0
6000,False,0,,en,0.6,,United Kingdom,1954-09-09,0,76,The Angel Who Pawned Her Harp,0.0,0
6001,True,0,,de,0.6,"Musketier Media, Pimper Film",Germany,2003-01-01,0,,Brutal geknüppelt,0.0,0
6002,False,0,"Comedy, Western",en,1.219,Goldwyn Pictures Corporation,United States of America,1920-07-25,0,50,Cupid the Cowpuncher,0.0,0
6003,True,0,,de,0.6,"Musketier Media, Pimper Film",Germany,2003-01-01,0,,Einfach Geil,0.0,0
6004,False,0,Animation,en,0.621,Eesti Joonisfilm,Estonia,1998-12-04,0,29,Night of the Carrots,7.0,1
6005,True,0,,de,0.6,Pimper Film,Germany,2003-01-01,0,,Voll in die Fresse 1,0.0,0
6006,False,0,Crime,cn,0.6,Shun Yee Film Co.,Hong Kong,1969-03-26,0,91,The Mysterious Sisters,0.0,0
6007,False,0,Animation,en,0.6,,Finland,2005-01-01,0,7,Karaoke,7.0,1
6008,False,0,,en,0.6,,Finland,2008-03-06,0,3,Pakoon,0.0,0
6009,False,0,Documentary,en,0.6,,Finland,2009-01-01,0,9,Sneakers,0.0,0
6010,False,0,,en,0.6,,Finland,2012-03-10,0,20,3OHA,0.0,0
6011,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Anales Casting 16,0.0,0
6012,False,0,,en,1.4,Zuffa,United States of America,2014-09-13,0,162,UFC Fight Night: Bigfoot vs. Arlovski,8.0,1
6013,False,0,Documentary,en,0.845,,Finland,2012-01-01,0,28,Rakastan sinua kyyneliin,0.0,0
6014,False,0,Horror,en,0.6,,United Kingdom,2010-05-01,0,82,Deadville,0.0,0
6015,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Die Girls von der Sperma-Bar,0.0,0
6016,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Durstige Schamlippen,0.0,0
6017,False,0,Family,en,0.904,LongNeedle Entertainment,United States of America,2010-10-12,0,75,Kitten Party,4.5,2
6018,False,0,,en,0.6,,Finland,2013-01-01,0,5,Mon Renne,0.0,0
6019,False,0,,en,0.6,,Finland,2013-01-01,0,5,Lävistäjä,0.0,0
6020,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Das Beste aus Gefickt und Angepisst,0.0,0
6021,False,0,,en,0.6,,Finland,2014-03-06,0,14,"1,048",0.0,0
6022,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Geli und die Liebesschaukel,0.0,0
6023,False,0,"Drama, Comedy",en,0.627,Goldwyn Pictures Corporation,United States of America,1920-08-28,0,50,The Truth,0.0,0
6024,False,0,,en,0.6,,Finland,2013-01-01,0,6,Gaia,0.0,0
6025,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Nasse Lustschlitze,0.0,0
6026,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Spermagierige Abtrinkerinnen,0.0,0
6027,False,0,,en,0.6,,Finland,2013-01-01,0,12,Me ystävät hulivilit,0.0,0
6028,True,0,,de,0.6,Puaka,Germany,2002-01-01,0,,Versaute Zwei-Loch-Stuten,0.0,0
6029,False,0,,en,0.6,,Finland,2014-01-01,0,25,Mein Lieber Feind – Rakas viholliseni,0.0,0
6030,False,0,Animation,en,0.846,,Finland,2013-01-01,0,6,Safari Heat,0.0,0
6031,False,0,,en,0.6,,,1937-09-25,0,67,Our Fighting Navy,0.0,0
6032,False,0,Animation,ja,1.016,TMS Entertainment,Japan,2014-09-19,0,88,Yowamushi Pedal Re:RIDE,7.3,3
6033,False,0,,it,0.659,,,1978-09-13,0,,Rock'n Roll,0.0,0
6034,False,0,Comedy,it,0.84,,,1978-09-13,0,,Ridendo e scherzando,0.0,0
6035,False,0,Family,en,0.6,,,2004-01-07,0,60,I Love Big Machines,0.0,0
6036,False,0,,en,1.349,,,2014-09-12,0,88,Bellator 124,0.0,0
6037,False,0,"Drama, Comedy",en,0.6,,,1979-01-01,0,106,Talok Roang Hai,0.0,0
6038,False,0,"Adventure, Western",es,0.6,,"Italy, Spain",1966-01-01,0,106,Behind the Mask of Zorro,0.0,0
6039,False,0,"Western, Adventure",it,1.201,,"Spain, Italy",1973-12-30,0,86,Son of Zorro,0.0,0
6040,False,0,"Music, Documentary",en,1.348,Pitchfork.tv,United States of America,2014-05-12,0,33,Pepperoni Playboy,0.0,0
6041,False,0,Drama,en,0.833,Associated Exhibitors,United States of America,1921-01-17,0,58,The Devil,6.0,1
6042,False,0,"Family, Adventure, Western",en,2.179,,Italy,1991-01-01,0,93,Buck at the Edge of Heaven,6.7,6
6043,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,Die Liga der Sexbesessenen Hardcore Stars,0.0,0
6044,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,Die subjektive Kamera mit Lisa dem Titten Anal-Luder,0.0,0
6045,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,"Die Subjektive Kamera - Dicke, lustvolle Titten",0.0,0
6046,False,0,"Action, Thriller",en,1.799,,"United States of America, South Africa",1988-09-14,0,96,Rage to Kill,5.5,6
6047,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,Fuck & Run 2,0.0,0
6048,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,Girls,0.0,0
6049,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,Die neue Wirklichkeit - Lifestyle 25,10.0,1
6050,True,0,,de,0.6,Ribu,Germany,2001-01-01,0,,Wann gespritzt wird bestimme ich!,0.0,0
6051,False,0,Comedy,it,0.736,,"Argentina, Spain",2008-08-30,0,12,Because There Are Things We Never Forget,6.0,3
6052,False,0,Western,en,0.622,"Producers Releasing Corporation (PRC), Sigmund Neufeld Productions",United States of America,1941-07-11,0,61,Billy the Kid in Santa Fe,0.0,0
6053,False,0,,en,0.6,,,2002-09-14,0,89,Gentle Tallinn,0.0,0
6054,True,0,,de,0.6,X-Models,Germany,2001-01-02,0,,3 Blondinen auf Pinkeltour,0.0,0
6055,False,2500000,Drama,en,1.091,"Sneak Preview Entertainment, Del Mar Productions",United States of America,1999-01-02,0,79,Clean and Narrow,0.0,0
6056,True,0,,de,0.6,Orion,Germany,2001-01-02,0,,Deutschland Privat 5,0.0,0
6057,True,0,,de,0.6,VPS,Germany,2004-08-02,0,,Diva-Diva,0.0,0
6058,True,0,,de,0.6,Venality,Germany,2002-01-01,0,,Fein hinten rein,0.0,0
6059,True,0,,de,0.6,Silwa Extrem,Germany,2002-01-01,0,,Hart gefickte Piss Fotzen,0.0,0
6060,True,0,,de,0.6,Create-X Production,Germany,2001-01-02,0,,Pssst... No.17,0.0,0
6061,False,0,"Action, Drama, Thriller",en,1.054,"Greenwich Films, Deadly R.P. Inc, Ramsway Ltd.",United States of America,1993-06-30,0,92,Deadly Rivals,0.0,0
6062,True,0,,de,0.6,Velocity X,United States of America,2002-01-01,0,,Sluts From Abroad,0.0,0
6063,True,0,,de,0.6,Beate Uhse,Germany,2003-01-01,0,,Triebige Swinger,0.0,0
6064,False,0,Documentary,en,0.6,Film i Värmland,Sweden,2005-09-01,0,36,The Dobermann Brothers,0.0,0
6065,False,0,"Mystery, Thriller, Drama, Romance",ja,5.374,"Toei Company, Ltd.",Japan,2014-05-17,0,113,Flower and Snake: Zero,7.0,8
6066,False,0,Documentary,en,0.629,"Arrow Films, Cave Canem Films",United Kingdom,2014-09-08,0,20,"The Concentration Universe: Making Goto, Isle of Love",5.0,1
6067,False,0,"Western, Comedy",it,0.699,,Italy,1952-01-01,0,95,Il bandolero stanco,5.5,1
6068,False,0,Documentary,en,0.6,"Arrow Films, Cave Canem Films",United Kingdom,2014-09-08,0,13,The Profligate Door: Borowczyk's Sound Sculptures,6.0,1
6069,False,0,Documentary,en,1.129,"Arrow Films, Cave Canem Films",United Kingdom,2014-09-08,0,28,Film Is Not a Sausage: Borowczyk and the Short Film,5.0,1
6070,False,0,Drama,de,0.6,Westdeutscher Rundfunk,Germany,1980-01-30,0,,Die Welt in jenem Sommer,0.0,0
6071,False,0,Comedy,de,0.84,ZDF,Germany,1983-06-27,0,,Kein Reihenhaus für Robin Hood,0.0,0
6072,False,0,,da,0.6,,,2008-09-01,0,,Fifi and The Flowertots - Milkshake,0.0,0
6073,False,0,Drama,de,0.6,ZDF,Germany,1983-01-01,0,,Der Tod kommt durch die Tür,0.0,0
6074,False,0,Documentary,en,0.629,"Arrow Films, Cave Canem Films",United Kingdom,2014-09-08,0,5,Blow Ups: Borowczyk's Works on Paper,5.0,1
6075,False,0,Science Fiction,de,1.189,Xanadu,"Austria, Germany, Switzerland",1989-09-11,0,,Der Atem,0.0,0
6076,False,0,Drama,de,0.626,ZDF,Germany,1971-08-17,0,,Die Messe der erfüllten Wünsche,0.0,0
6077,False,0,"Comedy, Western",en,0.6,Goldwyn Pictures Corporation,United States of America,1920-09-19,0,,Honest Hutch,0.0,0
6078,False,0,,en,1.176,"20th Century Fox, Cottonwood Pictures",United States of America,2011-10-11,0,30,Exploring The Tree of Life,6.5,2
6079,False,0,Drama,de,0.87,SWF,Germany,1978-09-28,0,,Das Einhorn,5.0,1
6080,False,0,"Drama, Crime, Thriller",en,2.148,"British Lion Films, Mark III Scope Productions, Triglav Film",United Kingdom,1964-03-23,0,90,Ring of Spies,7.8,4
6081,False,0,Crime,de,0.654,,Germany,1985-12-08,0,,Hautnah,0.0,0
6082,False,0,Comedy,de,0.6,Südwestfunk (SWF),Germany,1995-06-29,0,,Der Leihmann,0.0,0
6083,False,0,"Animation, Family, Comedy",en,3.646,"TeamTO, Haut et Court, Panache Productions, Compagnie Française Cinématographique (CFC)",France,2014-11-06,0,90,Yellowbird,5.5,28
6084,False,0,Comedy,de,0.6,König Film,Austria,1950-08-17,0,,Alles für die Firma,0.0,0
6085,False,0,Drama,de,0.6,Algefa Film,Germany,1953-11-22,0,,Liebeserwachen,0.0,0
6086,False,0,"Music, Comedy",de,0.6,"Willy Zeyn-Film, Neue Emelka",Germany,1954-10-06,0,90,Guitars of Love,0.0,0
6087,False,0,Western,en,1.345,Republic Pictures,United States of America,1947-09-30,0,58,The Wild Frontier,0.0,0
6088,False,0,Comedy,de,0.6,Lucernafilm,Germany,1956-07-05,0,100,Help - She Loves Me,0.0,0
6089,False,0,,en,0.6,,,2011-07-06,0,85,Road Hell,1.0,1
6090,False,0,Comedy,de,0.6,,Austria,1958-01-10,0,,Wenn die Bombe platzt,0.0,0
6091,False,0,"Comedy, Horror",en,1.176,AJC Video,France,1993-01-01,0,81,Night of Vampyrmania,0.0,0
6092,False,0,Comedy,de,0.6,"Neue Thalia-Film, Beta Film",Austria,1965-12-03,0,93,Lumpazivagabundus,0.0,0
6093,False,0,,en,1.122,,,2003-07-07,0,81,Robin's Hood,2.0,1
6094,False,0,Drama,en,1.003,"Olmos Productions, American Playhouse, KCET",United States of America,1993-01-01,0,110,Roosters,6.0,1
6095,False,0,Drama,de,0.6,Schönbrunn-Film,Austria,1960-12-21,0,,"Heimweh nach dir, mein grünes Tal",4.0,2
6096,False,0,Drama,de,0.6,Deutscher Fernsehfunk (DFF),"Austria, Germany",1961-12-08,0,,Das Mädchen auf der Titelseite,0.0,0
6097,False,0,,en,1.126,,,1992-01-01,0,,Round Numbers,0.0,0
6098,False,0,Drama,de,0.6,Norddeutscher Rundfunk,Germany,1963-03-26,0,,Leutnant Gustl,0.0,0
6099,False,0,Drama,en,0.913,Canal+,France,2002-11-25,0,48,Andalusian rose,8.0,1
6100,False,0,"Adventure, Drama",en,0.699,,United States of America,1995-01-01,0,91,Running Wild,10.0,1
6101,False,0,"Drama, Crime, Action",ko,4.366,"The Klockworx, Showbox",South Korea,2015-11-19,62000000,180,Inside Men,6.9,44
6102,False,0,Crime,en,0.84,,,2001-01-01,0,,Touched by a Killer,4.0,1
